"http_reply_code";"http_method";"duration_milliseconds";"content_type";"server_or_cache_address";"time";"squid_hierarchy";"bytes";"url";"client_address";"etiqueta"
200;"GET";1650;"video/x-flv";"192.168.4.4";"08:30:16";"DEFAULT_PARENT";1782249;"http://r18---sn-aigllnez.c.youtube.com/videoplayback?algorithm=throttle-factor&burst=40&cp=U0hVTFNNVV9IU0NONV9LR1lIOnozeHprc3J1RHJO&cpn=tYAYnB4uTVp3PDIQ&expire=1367327739&factor=1.25&fexp=933500%2C907725%2C926504%2C916807%2C914005%2C932000%2C932004%2C906383%2C906387%2C904479%2C904482%2C902000%2C901208%2C929903%2C925714%2C929119%2C931202%2C900821%2C900823%2C912518%2C911416%2C904476%2C908529%2C904830%2C930807%2C919373%2C906836%2C929602%2C930101%2C926403%2C900824%2C912711%2C910075&id=ceb06bd0dd16ad36&ip=95.39.226.109&ipbits=8&itag=34&keepalive=yes&key=yt1&ms=au&mt=1367303354&mv=m&newshard=yes&range=1781760-3563519&ratebypass=yes&signature=7AEF0794327AC6597461DC19550DA6353170918E.A88956F59757AF41648E3AC45F3A83CC47FE70FC&source=youtube&sparams=algorithm%2Cburst%2Ccp%2Cfactor%2Cid%2Cip%2Cipbits%2Citag%2Csource%2Cupn%2Cexpire&sver=3&upn=h4iKyB9XzRQ";"10.159.155.5";"deny"
304;"GET";213;"null";"66.219.34.171";"08:30:16";"DIRECT";392;"http://doc.pfsense.org/load.php?debug=false&lang=en&modules=mediawiki.legacy.commonPrint%2Cshared&only=styles&skin=pfsensenewbeta&*";"192.168.4.4";"allow"
304;"GET";216;"null";"192.168.4.4";"08:30:16";"DEFAULT_PARENT";442;"http://doc.pfsense.org/load.php?debug=false&lang=en&modules=mediawiki.legacy.commonPrint%2Cshared&only=styles&skin=pfsensenewbeta&*";"10.159.155.5";"allow"
200;"GET";397;"text/html";"173.194.34.250";"08:30:16";"DIRECT";1411;"http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-7447746841590846&output=html&h=90&slotname=5436032247&w=728&lmt=1367295657&flash=11.2.202&url=http%3A%2F%2Fforum.pfsense.org%2Findex.php%3Ftopic%3D10536.0&dt=1367303416173&bpp=12&shv=r20130423&cbv=r20130206&correlator=1367303416283&frm=20&adk=2768644966&ga_vid=2087813401.1366108596&ga_sid=1367303018&ga_hid=1318965793&ga_fc=1&u_tz=120&u_his=1&u_java=1&u_h=1080&u_w=1920&u_ah=1032&u_aw=1920&u_cd=24&u_nplug=10&u_nmime=184&dff=verdana&dfs=13&adx=589&ady=240&biw=1905&bih=878&eid=86860102&oid=3&ref=https%3A%2F%2Fwww.google.es%2F&fu=0&ifi=1&dtd=203&xpc=a45gH8Itjv&p=http%3A//forum.pfsense.org";"192.168.4.4";"deny"
200;"GET";402;"text/html";"192.168.4.4";"08:30:16";"DEFAULT_PARENT";1461;"http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-7447746841590846&output=html&h=90&slotname=5436032247&w=728&lmt=1367295657&flash=11.2.202&url=http%3A%2F%2Fforum.pfsense.org%2Findex.php%3Ftopic%3D10536.0&dt=1367303416173&bpp=12&shv=r20130423&cbv=r20130206&correlator=1367303416283&frm=20&adk=2768644966&ga_vid=2087813401.1366108596&ga_sid=1367303018&ga_hid=1318965793&ga_fc=1&u_tz=120&u_his=1&u_java=1&u_h=1080&u_w=1920&u_ah=1032&u_aw=1920&u_cd=24&u_nplug=10&u_nmime=184&dff=verdana&dfs=13&adx=589&ady=240&biw=1905&bih=878&eid=86860102&oid=3&ref=https%3A%2F%2Fwww.google.es%2F&fu=0&ifi=1&dtd=203&xpc=a45gH8Itjv&p=http%3A//forum.pfsense.org";"10.159.155.5";"deny"
200;"GET";356;"text/html";"173.194.34.237";"08:30:16";"DIRECT";1420;"http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-7447746841590846&output=html&h=90&slotname=5436032247&w=728&lmt=1367295657&flash=11.2.202&url=http%3A%2F%2Fforum.pfsense.org%2Findex.php%3Ftopic%3D10536.0&dt=1367303416213&bpp=8&shv=r20130423&cbv=r20130206&prev_slotnames=5436032247&correlator=1367303416283&frm=20&adk=3024446156&ga_vid=2087813401.1366108596&ga_sid=1367303018&ga_hid=1318965793&ga_fc=1&u_tz=120&u_his=1&u_java=1&u_h=1080&u_w=1920&u_ah=1032&u_aw=1920&u_cd=24&u_nplug=10&u_nmime=184&dff=verdana&dfs=13&adx=589&ady=1973&biw=1905&bih=878&eid=86860102&oid=3&ref=https%3A%2F%2Fwww.google.es%2F&fu=0&ifi=2&dtd=226&xpc=0yAcd3oPXk&p=http%3A//forum.pfsense.org";"192.168.4.4";"deny"
200;"GET";50;"image/gif";"173.194.34.238";"08:30:16";"DIRECT";510;"http://www.google-analytics.com/__utm.gif?utmwv=5.4.1&utms=6&utmn=1453914768&utmhn=doc.pfsense.org&utmcs=UTF-8&utmsr=1920x1080&utmvp=1905x878&utmsc=24-bit&utmul=es&utmje=1&utmfl=11.2%20r202&utmdt=Multi-WAN%20and%20Compatibility%20-%20PFSenseDocs&utmhid=1510537586&utmr=https%3A%2F%2Fwww.google.es%2F&utmp=%2Findex.php%2FMulti-WAN_and_Compatibility&utmht=1367303416759&utmac=UA-4001741-4&utmcc=__utma%3D18917549.824851727.1366288459.1366291001.1367302990.3%3B%2B__utmz%3D18917549.1367302990.3.3.utmcsr%3Dgoogle%7Cutmccn%3D(organic)%7Cutmcmd%3Dorganic%7Cutmctr%3D(not%2520provided)%3B&utmu=DAAAAAAAAAAAAAAAAAAAAAQ%7E";"192.168.4.4";"allow"
200;"GET";52;"image/gif";"192.168.4.4";"08:30:16";"DEFAULT_PARENT";560;"http://www.google-analytics.com/__utm.gif?utmwv=5.4.1&utms=6&utmn=1453914768&utmhn=doc.pfsense.org&utmcs=UTF-8&utmsr=1920x1080&utmvp=1905x878&utmsc=24-bit&utmul=es&utmje=1&utmfl=11.2%20r202&utmdt=Multi-WAN%20and%20Compatibility%20-%20PFSenseDocs&utmhid=1510537586&utmr=https%3A%2F%2Fwww.google.es%2F&utmp=%2Findex.php%2FMulti-WAN_and_Compatibility&utmht=1367303416759&utmac=UA-4001741-4&utmcc=__utma%3D18917549.824851727.1366288459.1366291001.1367302990.3%3B%2B__utmz%3D18917549.1367302990.3.3.utmcsr%3Dgoogle%7Cutmccn%3D(organic)%7Cutmcmd%3Dorganic%7Cutmctr%3D(not%2520provided)%3B&utmu=DAAAAAAAAAAAAAAAAAAAAAQ%7E";"10.159.155.5";"allow"
200;"GET";400;"text/html";"192.168.4.4";"08:30:16";"DEFAULT_PARENT";1470;"http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-7447746841590846&output=html&h=90&slotname=5436032247&w=728&lmt=1367295657&flash=11.2.202&url=http%3A%2F%2Fforum.pfsense.org%2Findex.php%3Ftopic%3D10536.0&dt=1367303416213&bpp=8&shv=r20130423&cbv=r20130206&prev_slotnames=5436032247&correlator=1367303416283&frm=20&adk=3024446156&ga_vid=2087813401.1366108596&ga_sid=1367303018&ga_hid=1318965793&ga_fc=1&u_tz=120&u_his=1&u_java=1&u_h=1080&u_w=1920&u_ah=1032&u_aw=1920&u_cd=24&u_nplug=10&u_nmime=184&dff=verdana&dfs=13&adx=589&ady=1973&biw=1905&bih=878&eid=86860102&oid=3&ref=https%3A%2F%2Fwww.google.es%2F&fu=0&ifi=2&dtd=226&xpc=0yAcd3oPXk&p=http%3A//forum.pfsense.org";"10.159.155.5";"deny"
200;"GET";91;"text/html";"173.194.34.250";"08:30:16";"DIRECT";494;"http://googleads.g.doubleclick.net/pagead/adview?ai=CPdAV-GR_UauMF4-ligbrxICYCdGBmqcDocDh6znBmd7zmQEQASAAUIDH4cQEYNXV2oKoCYIBF2NhLXB1Yi03NDQ3NzQ2ODQxNTkwODQ2yAEJqAMBqgRtT9A_cy00QR0u4wnGkRkDQKe6oa_nqDZILfdUW_fafHSku6m-6Uem8Y_owqRW5fpZkiFo3v4ujFrPd54qQG1cG88wzCdq6NGgKTEzpls81VXQnjTvmzxhaddfaEiFQYOy4eAd3mIDfUHeOREaecAEqd-o2xCSBQYIAhABGAE&sigh=OLAXwOIwHNc";"192.168.4.4";"deny"
200;"GET";94;"text/html";"192.168.4.4";"08:30:16";"DEFAULT_PARENT";544;"http://googleads.g.doubleclick.net/pagead/adview?ai=CPdAV-GR_UauMF4-ligbrxICYCdGBmqcDocDh6znBmd7zmQEQASAAUIDH4cQEYNXV2oKoCYIBF2NhLXB1Yi03NDQ3NzQ2ODQxNTkwODQ2yAEJqAMBqgRtT9A_cy00QR0u4wnGkRkDQKe6oa_nqDZILfdUW_fafHSku6m-6Uem8Y_owqRW5fpZkiFo3v4ujFrPd54qQG1cG88wzCdq6NGgKTEzpls81VXQnjTvmzxhaddfaEiFQYOy4eAd3mIDfUHeOREaecAEqd-o2xCSBQYIAhABGAE&sigh=OLAXwOIwHNc";"10.159.155.5";"deny"
304;"GET";143;"text/javascript";"90.84.53.82";"08:30:16";"DIRECT";387;"http://a.adroll.com/j/rolling.js";"192.168.4.4";"no_label"
304;"GET";145;"text/javascript";"192.168.4.4";"08:30:16";"DEFAULT_PARENT";437;"http://a.adroll.com/j/rolling.js";"10.159.155.5";"no_label"
200;"GET";83;"text/html";"173.194.34.237";"08:30:16";"DIRECT";494;"http://googleads.g.doubleclick.net/pagead/adview?ai=Cx1bI-GR_UYe0HpKZigabs4HwBtGBmqcDocDh6zmZyMudmwEQASAAUIDH4cQEYNXV2oKoCYIBF2NhLXB1Yi03NDQ3NzQ2ODQxNTkwODQ2yAEJqAMBqgRzT9BIs98m2QYd7eGuhERmyJwwa3VqE4LJcyK8KeX8CHD3dtbN9HVHfvsLZNshBlomupzU5_iu3LyLglLaFcfP_-d-riAwKLtQfs-2SlEQPCTl4gXf0jtGmtjn6ylQSwb-J_R-qfWjpL__BOjQ-pnRihPd28AEqd-o2xCSBQYIAhABGAE&sigh=WuSyzVEqAQ8";"192.168.4.4";"deny"
200;"GET";85;"text/html";"192.168.4.4";"08:30:16";"DEFAULT_PARENT";544;"http://googleads.g.doubleclick.net/pagead/adview?ai=Cx1bI-GR_UYe0HpKZigabs4HwBtGBmqcDocDh6zmZyMudmwEQASAAUIDH4cQEYNXV2oKoCYIBF2NhLXB1Yi03NDQ3NzQ2ODQxNTkwODQ2yAEJqAMBqgRzT9BIs98m2QYd7eGuhERmyJwwa3VqE4LJcyK8KeX8CHD3dtbN9HVHfvsLZNshBlomupzU5_iu3LyLglLaFcfP_-d-riAwKLtQfs-2SlEQPCTl4gXf0jtGmtjn6ylQSwb-J_R-qfWjpL__BOjQ-pnRihPd28AEqd-o2xCSBQYIAhABGAE&sigh=WuSyzVEqAQ8";"10.159.155.5";"deny"
302;"GET";144;"null";"79.125.9.92";"08:30:17";"DIRECT";628;"http://d.adroll.com/c/N34ZPOW5TRGMJKDEFHM2G4/UAZEVLFYKZGQPMOT77ULX3/SU2FOI32TVF4RKQAQFY5NC?no-cookies=1&pv=92840813985.09442&width=728&height=90&x=0&y=0&cpm=UX9k-AAFxisKwpKPkwAiaxjDZj1KSKuSUQra6Q&adroll_network=g";"192.168.4.4";"no_label"
302;"GET";146;"null";"192.168.4.4";"08:30:17";"DEFAULT_PARENT";678;"http://d.adroll.com/c/N34ZPOW5TRGMJKDEFHM2G4/UAZEVLFYKZGQPMOT77ULX3/SU2FOI32TVF4RKQAQFY5NC?no-cookies=1&pv=92840813985.09442&width=728&height=90&x=0&y=0&cpm=UX9k-AAFxisKwpKPkwAiaxjDZj1KSKuSUQra6Q&adroll_network=g";"10.159.155.5";"no_label"
302;"GET";155;"null";"79.125.9.92";"08:30:17";"DIRECT";628;"http://d.adroll.com/c/N34ZPOW5TRGMJKDEFHM2G4/UAZEVLFYKZGQPMOT77ULX3/SU2FOI32TVF4RKQAQFY5NC?no-cookies=1&pv=17872446216.642857&width=728&height=90&x=0&y=0&cpm=UX9k-AAHmgcKwoySbgBZm0UY-uKORueNqMijRg&adroll_network=g";"192.168.4.4";"no_label"
302;"GET";157;"null";"192.168.4.4";"08:30:17";"DEFAULT_PARENT";678;"http://d.adroll.com/c/N34ZPOW5TRGMJKDEFHM2G4/UAZEVLFYKZGQPMOT77ULX3/SU2FOI32TVF4RKQAQFY5NC?no-cookies=1&pv=17872446216.642857&width=728&height=90&x=0&y=0&cpm=UX9k-AAHmgcKwoySbgBZm0UY-uKORueNqMijRg&adroll_network=g";"10.159.155.5";"no_label"
304;"GET";241;"null";"90.84.53.82";"08:30:17";"DIRECT";288;"http://a.adroll.com/r/N34ZPOW5TRGMJKDEFHM2G4/UAZEVLFYKZGQPMOT77ULX3/a9e89bb540a475025993a5f70addeeba.js";"192.168.4.4";"no_label"
304;"GET";243;"null";"192.168.4.4";"08:30:17";"DEFAULT_PARENT";338;"http://a.adroll.com/r/N34ZPOW5TRGMJKDEFHM2G4/UAZEVLFYKZGQPMOT77ULX3/a9e89bb540a475025993a5f70addeeba.js";"10.159.155.5";"no_label"
200;"GET";5497;"application/octet-stream";"192.168.4.4";"08:30:18";"DEFAULT_PARENT";169576;"http://download.cdn.mozilla.net/pub/mozilla.org/firefox/releases/19.0/update/win32/es-ES/firefox-19.0.complete.mar";"10.159.46.201";"allow"
200;"GET";5510;"application/octet-stream";"90.84.53.64";"08:30:18";"DIRECT";15180682;"http://download.cdn.mozilla.net/pub/mozilla.org/firefox/releases/19.0/update/win32/es-ES/firefox-19.0.complete.mar";"192.168.4.4";"allow"
204;"GET";353;"null";"184.73.217.30";"08:30:18";"DIRECT";161;"http://l.betrad.com/ct/0_0_SU2FOI32TVF4RKQAQFY5NC$underscore$GBFHM4KAZNE7BK3D66EKBD$underscore$g_890/es/0/1/0/0/0/0/728/90/242/412/0/pixel.gif?v=1095&ttid=2&d=googleads.g.doubleclick.net&r=0.3210789719596505";"192.168.4.4";"deny"
204;"GET";354;"null";"184.73.217.30";"08:30:18";"DIRECT";161;"http://l.betrad.com/ct/0_0_SU2FOI32TVF4RKQAQFY5NC$underscore$GBFHM4KAZNE7BK3D66EKBD$underscore$g_890/es/0/1/0/0/0/0/728/90/242/412/0/pixel.gif?v=1095&ttid=2&d=googleads.g.doubleclick.net&r=0.6220698128454387";"192.168.4.4";"deny"
204;"GET";357;"null";"192.168.4.4";"08:30:18";"DEFAULT_PARENT";211;"http://l.betrad.com/ct/0_0_SU2FOI32TVF4RKQAQFY5NC$underscore$GBFHM4KAZNE7BK3D66EKBD$underscore$g_890/es/0/1/0/0/0/0/728/90/242/412/0/pixel.gif?v=1095&ttid=2&d=googleads.g.doubleclick.net&r=0.3210789719596505";"10.159.155.5";"deny"
204;"GET";357;"null";"192.168.4.4";"08:30:18";"DEFAULT_PARENT";211;"http://l.betrad.com/ct/0_0_SU2FOI32TVF4RKQAQFY5NC$underscore$GBFHM4KAZNE7BK3D66EKBD$underscore$g_890/es/0/1/0/0/0/0/728/90/242/412/0/pixel.gif?v=1095&ttid=2&d=googleads.g.doubleclick.net&r=0.6220698128454387";"10.159.155.5";"deny"
200;"GET";129;"binary/octet-stream";"173.194.34.233";"08:30:18";"DIRECT";3468;"http://www.youtube.com/api/manifest/t2b/source/youtube/id/ceb06bd0dd16ad36/itag/34/mfmt/amf";"192.168.4.4";"deny"
200;"GET";134;"binary/octet-stream";"192.168.4.4";"08:30:18";"DEFAULT_PARENT";3518;"http://www.youtube.com/api/manifest/t2b/source/youtube/id/ceb06bd0dd16ad36/itag/34/mfmt/amf";"10.159.155.5";"deny"
200;"GET";136;"image/gif";"77.238.191.16";"08:30:19";"DIRECT";556;"http://geo.yahoo.com/p?t=0.9129747568632115&s=2143911802&_P=V_sec%03pb%04V_slk%03ps16%04V_vid%038d665f23-47e6-3e04-b60a-0027a0b69a1c%04V_pls%03b34873e1-06b6-4a16-a49c-7662f2fb09b8%04V_plrs%030xNsF596Iyv5kzPvtuU5vB%04V_plist%03%7BCTX_PLAYLIST_ID%7D%04site%03news%04lang%03es-es%04intl%03es%04juris%03%04_w%03http%3A%2F%2Fes.noticias.yahoo.com%2Fvideo%2Fel-drama-un-ni%25C3%25B1o-argentino-191128252.html%04V_pver%033.7.11.9364%04V_expn%03cavideo%04V_expt%03default&_R=http%3A%2F%2Fes.yahoo.com%2F";"192.168.4.4";"allow"
200;"GET";142;"image/gif";"192.168.4.4";"08:30:19";"DEFAULT_PARENT";606;"http://geo.yahoo.com/p?t=0.9129747568632115&s=2143911802&_P=V_sec%03pb%04V_slk%03ps16%04V_vid%038d665f23-47e6-3e04-b60a-0027a0b69a1c%04V_pls%03b34873e1-06b6-4a16-a49c-7662f2fb09b8%04V_plrs%030xNsF596Iyv5kzPvtuU5vB%04V_plist%03%7BCTX_PLAYLIST_ID%7D%04site%03news%04lang%03es-es%04intl%03es%04juris%03%04_w%03http%3A%2F%2Fes.noticias.yahoo.com%2Fvideo%2Fel-drama-un-ni%25C3%25B1o-argentino-191128252.html%04V_pver%033.7.11.9364%04V_expn%03cavideo%04V_expt%03default&_R=http%3A%2F%2Fes.yahoo.com%2F";"10.159.46.201";"allow"
200;"GET";330;"image/gif";"69.147.76.50";"08:30:19";"DIRECT";1244;"http://z.analytics.yahoo.com/p.pl?a=1000115488662&dpid=448168011&vp=163040469&vpm=163040469&vid=8d665f23-47e6-3e04-b60a-0027a0b69a1c&vn=El%20drama%20de%20un%20ni%C3%B1o%20argentino&vpos=30&vstpos=0&vq=1&rn=0.9129747568632115";"192.168.4.4";"allow"
200;"GET";334;"image/gif";"192.168.4.4";"08:30:19";"DEFAULT_PARENT";1294;"http://z.analytics.yahoo.com/p.pl?a=1000115488662&dpid=448168011&vp=163040469&vpm=163040469&vid=8d665f23-47e6-3e04-b60a-0027a0b69a1c&vn=El%20drama%20de%20un%20ni%C3%B1o%20argentino&vpos=30&vstpos=0&vq=1&rn=0.9129747568632115";"10.159.46.201";"allow"
200;"GET";494;"application/octet-stream";"8.27.153.126";"08:30:19";"DIRECT";843271;"http://au.download.windowsupdate.com/msdownload/update/software/uprl/2013/02/wu-ie10-kb2718695-x64-ca-es_346661c480888858ce7ac8b5db5a1bb056afe617.exe";"192.168.4.4";"allow"
200;"GET";745;"application/octet-stream";"192.168.4.4";"08:30:19";"DEFAULT_PARENT";381393;"http://au.download.windowsupdate.com/msdownload/update/software/uprl/2013/02/wu-ie10-kb2718695-x64-ca-es_346661c480888858ce7ac8b5db5a1bb056afe617.exe";"10.159.76.30";"allow"
200;"HEAD";63;"application/octet-stream";"90.84.53.49";"08:30:20";"DIRECT";384;"http://ds.download.windowsupdate.com/v10/1/microsoftupdate/redir/muredir.cab?1304300630";"192.168.4.4";"allow"
200;"HEAD";65;"application/octet-stream";"192.168.4.4";"08:30:20";"DEFAULT_PARENT";469;"http://ds.download.windowsupdate.com/v10/1/microsoftupdate/redir/muredir.cab?1304300630";"10.159.76.30";"allow"
200;"GET";656;"text/html";"178.236.6.247";"08:30:21";"DIRECT";48595;"http://www.amazon.es/";"192.168.4.4";"no_label"
200;"GET";773;"text/html";"192.168.4.4";"08:30:21";"DEFAULT_PARENT";48675;"http://www.amazon.es/";"10.159.19.104";"no_label"
200;"GET";170;"text/html";"85.13.190.205";"08:30:21";"DIRECT";595;"http://api.webutation.net/?ver=1.1&type=json&cache=1366893186375&q=amazon.es";"192.168.4.4";"no_label"
200;"GET";175;"text/html";"192.168.4.4";"08:30:21";"DEFAULT_PARENT";645;"http://api.webutation.net/?ver=1.1&type=json&cache=1366893186375&q=amazon.es";"10.159.19.104";"no_label"
200;"GET";103;"image/jpeg";"54.240.186.10";"08:30:22";"DIRECT";6750;"http://ecx.images-amazon.com/images/I/51xgsM3UmDL._SL135_.jpg";"10.159.19.104";"no_label"
200;"GET";81;"image/png";"54.240.186.39";"08:30:22";"DIRECT";3964;"http://g-ecx.images-amazon.com/images/G/30/Books/stJordi/2013/es_books_26-03-13_mes-del-libro_SWMS._V371910708_.png";"10.159.19.104";"no_label"
200;"GET";93;"image/jpeg";"54.240.186.10";"08:30:22";"DIRECT";23326;"http://g-ecx.images-amazon.com/images/G/30/kindle/merch/gw/2013/MD-GW-D-es-600x180._V369557765_.jpg";"10.159.19.104";"no_label"
200;"GET";99;"image/jpeg";"54.240.186.13";"08:30:22";"DIRECT";34426;"http://g-ecx.images-amazon.com/images/G/30/amazonservices/seller_success_stories/2013/4_ES_Miniprice/es_x-site_15-04-13_3P-seller-1_660_B._V369463552_.jpg";"10.159.19.104";"no_label"
200;"GET";22;"image/png";"54.240.186.13";"08:30:22";"DIRECT";9914;"http://g-ecx.images-amazon.com/images/G/30/mas/images/apps_es_vp_mkting_300x120._V369831141_.png";"10.159.19.104";"no_label"
200;"GET";22;"image/png";"54.240.186.10";"08:30:22";"DIRECT";14367;"http://g-ecx.images-amazon.com/images/G/30/Xsite_merchandising/BuyVIp/w18_300x120_fornanina._V369834152_.png";"10.159.19.104";"no_label"
200;"GET";21;"image/jpeg";"54.240.186.10";"08:30:22";"DIRECT";4565;"http://ecx.images-amazon.com/images/I/31VpWydb00L._SL135_.jpg";"10.159.19.104";"no_label"
200;"GET";49;"image/jpeg";"54.240.186.7";"08:30:22";"DIRECT";3783;"http://ecx.images-amazon.com/images/I/41o-tKFNGpL._SL135_.jpg";"10.159.19.104";"no_label"
200;"GET";68;"image/jpeg";"54.240.186.13";"08:30:22";"DIRECT";6683;"http://ecx.images-amazon.com/images/I/51Aa98FE5EL._SL135_.jpg";"10.159.19.104";"no_label"
200;"GET";66;"image/jpeg";"54.240.186.22";"08:30:22";"DIRECT";7830;"http://ecx.images-amazon.com/images/I/61mpbZZUo4L._SL135_.jpg";"10.159.19.104";"no_label"
200;"GET";68;"image/jpeg";"54.240.186.19";"08:30:22";"DIRECT";3515;"http://ecx.images-amazon.com/images/I/51NU2EI2ZhL._SL135_.jpg";"10.159.19.104";"no_label"
200;"GET";80;"image/jpeg";"54.240.18.239";"08:30:22";"DIRECT";6031;"http://ecx.images-amazon.com/images/I/418eXgzsz-L._SL135_.jpg";"10.159.19.104";"no_label"
200;"GET";22;"image/jpeg";"54.240.18.239";"08:30:22";"DIRECT";4704;"http://ecx.images-amazon.com/images/I/51VSSIUvW1L._SL135_.jpg";"10.159.19.104";"no_label"
200;"GET";24;"image/jpeg";"54.240.186.22";"08:30:22";"DIRECT";2272;"http://ecx.images-amazon.com/images/I/51PCFpyvCQL._SL75_.jpg";"10.159.19.104";"no_label"
200;"GET";24;"image/jpeg";"54.240.186.19";"08:30:22";"DIRECT";4328;"http://ecx.images-amazon.com/images/I/413tx9RDJiL._SL135_.jpg";"10.159.19.104";"no_label"
200;"GET";26;"image/jpeg";"54.240.18.239";"08:30:22";"DIRECT";5114;"http://ecx.images-amazon.com/images/I/51TmLf2YNoL._SL135_.jpg";"10.159.19.104";"no_label"
200;"GET";26;"image/jpeg";"54.240.186.7";"08:30:22";"DIRECT";2612;"http://ecx.images-amazon.com/images/I/51l9Oj3a66L._SL75_.jpg";"10.159.19.104";"no_label"
200;"GET";43;"image/jpeg";"54.240.186.13";"08:30:22";"DIRECT";3046;"http://ecx.images-amazon.com/images/I/51NEPPZXUgL._SL75_.jpg";"10.159.19.104";"no_label"
200;"GET";38;"image/jpeg";"54.240.186.13";"08:30:22";"DIRECT";2856;"http://ecx.images-amazon.com/images/I/51m%2BY3zqTnL._SL75_.jpg";"10.159.19.104";"no_label"
200;"GET";27;"image/jpeg";"54.240.186.7";"08:30:22";"DIRECT";1956;"http://ecx.images-amazon.com/images/I/41RhxLhSpPL._SL75_.jpg";"10.159.19.104";"no_label"
200;"GET";28;"image/jpeg";"54.240.186.13";"08:30:22";"DIRECT";2828;"http://ecx.images-amazon.com/images/I/51E%2Bf-jHKRL._SL75_.jpg";"10.159.19.104";"no_label"
200;"GET";27;"image/jpeg";"54.240.186.19";"08:30:22";"DIRECT";3529;"http://ecx.images-amazon.com/images/I/510ok1sDHhL._SL75_.jpg";"10.159.19.104";"no_label"
200;"GET";28;"image/jpeg";"54.240.186.22";"08:30:22";"DIRECT";2848;"http://ecx.images-amazon.com/images/I/61x7PoELylL._SL75_.jpg";"10.159.19.104";"no_label"
200;"GET";29;"image/jpeg";"54.240.18.239";"08:30:22";"DIRECT";2861;"http://ecx.images-amazon.com/images/I/5139lJ04FtL._SL75_.jpg";"10.159.19.104";"no_label"
200;"GET";39;"image/jpeg";"54.240.18.239";"08:30:22";"DIRECT";2652;"http://ecx.images-amazon.com/images/I/51ggFgv0R%2BL._SL75_.jpg";"10.159.19.104";"no_label"
200;"GET";24;"image/jpeg";"54.240.186.22";"08:30:22";"DIRECT";2600;"http://ecx.images-amazon.com/images/I/51YViC4uodL._SL75_.jpg";"10.159.19.104";"no_label"
200;"GET";23;"image/jpeg";"54.240.186.7";"08:30:22";"DIRECT";2464;"http://ecx.images-amazon.com/images/I/51ftUQqZThL._SL75_.jpg";"10.159.19.104";"no_label"
200;"GET";23;"image/jpeg";"54.240.186.13";"08:30:22";"DIRECT";2445;"http://ecx.images-amazon.com/images/I/51JezWWBuuL._SL75_.jpg";"10.159.19.104";"no_label"
200;"GET";25;"image/jpeg";"54.240.186.19";"08:30:22";"DIRECT";2229;"http://ecx.images-amazon.com/images/I/518p-unqHYL._SL75_.jpg";"10.159.19.104";"no_label"
200;"GET";141;"image/gif";"66.235.148.65";"08:30:23";"DIRECT";791;"http://metrics.el-mundo.net/b/ss/uevistatest/1/H.25.2/s28364309084136?AQB=1&ndh=1&t=30%2F3%2F2013%208%3A30%3A10%202%20-120&ce=UTF-8&ns=ue&pageName=elmundo.es%3Avalencia%3Av-noticias%20valencia%3Av-tags%3An%2Fa%3Av-asi-se-manipulo-el-accidente-de-metro&g=http%3A%2F%2Fwww.elmundo.es%2Felmundo%2F2013%2F04%2F29%2Fvalencia%2F1367262669.html&cc=EUR&events=event23&c56=As%C3%AD%20se%20manipul%C3%B3%20el%20accidente%20de%20metro&v56=As%C3%AD%20se%20manipul%C3%B3%20el%20accidente%20de%20metro&pe=lnk_o&pev2=As%C3%AD%20se%20manipul%C3%B3%20el%20accidente%20de%20metro&s=1920x1080&c=32&j=1.6&v=Y&k=Y&bw=1920&bh=955&p=Shockwave%20Flash%3BChrome%20Remote%20Desktop%20Viewer%3BNative%20Client%3BChrome%20PDF%20Viewer%3BAdobe%20Acrobat%3BMicrosoft%20Office%202010%3BGoogle%20Update%3BIntel%C2%AE%20Identity%20Protection%20Technology%3BJava%28TM%29%20Platform%20SE%207%20U13%3BVLC%20Web%20Plugin%3BJava%20Deployment%20Toolkit%207.0.130.20%3B&AQE=1";"192.168.4.4";"allow"
